Counter	Image	Merger (0 = no, 1 = yes)	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	C	A	S	Sersic n	A_s
364	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_300.fits	0	4.11	1	1	0.0	0.0	0.5799399624365902	-2.321606993811318	4.018664974166882	-0.011084040444619546	0.06494299656674912	2.1313	0.11925192
365	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_305.fits	0	4.6	1	1	0.0	0.0	0.5723573895473121	-2.328215986224893	4.204946128202786	0.022504956957677125	0.1504565445661237	2.2881	0.10517699999999999
366	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_020.fits	0	0.2	2	1	0.0	0.0	0.54531169552461	-1.5497462688281585	3.1184711448462683	0.005374552212092116	0.07729420873137187	0.4758	0.23007712
367	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	2	2	5.125772022312574	2.1430879777276104	0.5516220259994095	-1.1540329116209462	1.8957274535333843	0.8153107141748991	0.0525213792281516	0.5234	0.72955734
368	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_070.fits	1	0.68	2	1	0.0	0.0	0.5678645915661032	-2.0221035125614018	3.748374352277061	0.2358850851078285	0.10034430281443438	1.7824	0.64862204
369	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_080.fits	1	0.78	2	1	0.0	0.0	0.5612720651715971	-2.2176474439692595	3.874091882029076	0.1319842575304173	0.11320922665605075	1.7865	0.71608096
370	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	2	1	0.0	0.0	0.5160837289341718	-2.08041619218614	3.4498301980519868	0.19681955466202625	0.09178533394215384	1.9163	0.2891448
371	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	2	1	0.0	0.0	0.5081315285019187	-2.028413423128548	3.4691854849312342	0.20429362109392704	0.07898681829713726	1.7716	0.3293761
372	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	2	1	0.0	0.0	0.5699504386644026	-2.15499181279118	3.858172760665037	0.1571679130489072	0.09972777752151904	2.1663	0.30373096
373	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_210.fits	1	2.05	2	2	9.834602112411302	6.276535651293369	0.6650896430561951	-1.4389741720100115	4.2158098858210185	0.2442772170421124	-0.015817639826153626	2.4644	0.4721264
374	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_220.fits	1	2.15	2	2	8.877167049014648	10.036909309200981	0.6259179982127614	-1.0686706722198371	4.239439849765782	0.1974532656901643	0.13458503195018753	2.9833	0.46769620000000006
375	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_240.fits	1	2.35	2	1	0.0	0.0	0.5385757531776281	-2.2161232607653143	3.7965334964045767	0.03903602617344622	0.08240832215748846	2.356	0.5451568
376	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_242.fits	1	2.37	2	1	0.0	0.0	0.5717475416888482	-2.2962430924041777	4.02297471369662	0.05941317829042885	0.12098560943166102	2.3482	0.19609582
377	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_245.fits	1	2.4	2	1	0.0	0.0	0.5911044493927232	-1.9605438334214869	4.217991472138759	0.0606237391509241	0.10953523749409777	2.3648	0.3741562
378	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_247.fits	1	2.42	2	2	8.637488027407702	8.713647758812185	0.6370768272589294	-1.0737141799833168	4.529132590972042	0.11863523201282627	0.09526666351847847	2.4019999999999997	0.40986428
379	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_250.fits	1	2.44	2	2	4.828144826661927	7.6088671249126385	0.6057380685205492	-1.3032602090920722	3.8205200304151816	0.23964685940378405	0.13430633483481474	2.3819	0.2168042
380	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_252.fits	1	2.46	2	1	0.0	0.0	0.546158886635348	-2.0951751245734833	3.832255865398439	0.1429555733328561	0.0670361148676403	1.9506	0.18757698
381	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_255.fits	1	2.49	2	2	2.649147968739724	11.21398575284575	0.5342613732834718	-1.3601019036849582	2.9433951935943012	0.3337148291901733	0.07001366083432205	1.4055	0.2818533
382	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_257.fits	1	2.51	2	2	1.7691388012407523	18.42298506366148	0.5878729619649452	-1.6870607873938517	3.410504031725	0.2789939488558349	0.10561321456142364	2.187	0.34093559999999995
383	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_262.fits	1	2.56	2	1	0.0	0.0	0.5694503442726163	-2.053190122238535	3.9681708811186183	0.2200375057717232	0.07504205237886548	1.8718	0.25521386
384	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_265.fits	1	2.59	2	1	0.0	0.0	0.5736298439807143	-2.2186710327018067	4.144477533699453	0.08017665839323271	0.07592839313647337	1.9702	0.14382187
385	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_270.fits	1	2.64	2	1	0.0	0.0	0.5862251480119424	-1.9552961931520705	4.16234501223598	0.23494082416122156	0.1270118277322525	1.9527	0.10576746
386	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_275.fits	1	2.69	2	1	0.0	0.0	0.6115542099610158	-2.0114138576018084	4.494152520582958	0.12762213644713627	0.13861546021395746	2.1746	0.12071651
387	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_280.fits	1	2.74	2	1	0.0	0.0	0.6133546759974321	-2.3653678685804835	4.02351142147148	0.1265861734537547	0.11887895972833598	2.2987	0.07235622
388	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_285.fits	1	2.79	2	1	0.0	0.0	0.5711728307956853	-2.2102092264213757	4.097888964453585	0.09087012328923366	0.11993844287062375	2.2574	0.14771183
389	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_287.fits	1	2.84	2	1	0.0	0.0	0.5861655778683948	-2.28119405911803	4.280586231194303	0.10707154779944736	0.1188682567299904	2.2755	0.20084865
390	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_288.fits	1	2.93	2	1	0.0	0.0	0.6043886251407806	-2.3464266996857064	4.376838618983888	0.03645600713746528	0.11890162352184515	2.1388	0.1385517
391	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_289.fits	1	3.03	2	1	0.0	0.0	0.6070338447325984	-2.31673399684862	4.489051110330137	0.07188452559014136	0.114620119461571	2.1374	0.114297256
392	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_290.fits	0	3.13	2	1	0.0	0.0	0.5831167638342315	-2.3023895760590283	4.190223304493406	0.0339204422750564	0.104795671564904	2.2184	0.17153202
393	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_295.fits	0	3.62	2	1	0.0	0.0	0.5966531189603326	-2.3405706099593124	4.242401411651792	-0.031166599666889387	0.12061196231839727	2.0778	0.07582349
394	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_300.fits	0	4.11	2	1	0.0	0.0	0.5779721318144952	-2.3509234945381308	4.153240752984407	0.016741473977865996	0.1069760578710918	2.1362	0.2818285
395	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_305.fits	0	4.6	2	1	0.0	0.0	0.5772236466033684	-2.3649302766632907	4.111116766088339	-0.041297450583646415	0.0844305525641928	2.2064	0.10855784
396	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_020.fits	0	0.2	3	1	0.0	0.0	0.4718324791730664	-1.7483998385692667	2.6273108944116057	0.06499504054057502	0.046238671064401264	0.8316	0.04553938
397	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	3	2	9.762669084863829	6.449410198157952	0.5400775332742693	-1.6261707863064745	2.8182079413899643	0.13692838351759015	-0.026538075171049787	0.7789	0.16242166
398	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_080.fits	1	0.78	3	1	0.0	0.0	0.6231459119266105	-2.2874120813094394	3.8508518038311808	0.13932700334308676	0.12189882863681488	3.0815	0.3244295
399	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	3	1	0.0	0.0	0.5510806365346806	-2.559662505216326	4.552640507263199	0.1064175940696715	0.1546985465037354	3.8252	0.082432434
400	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	3	1	0.0	0.0	0.5457326159697256	-2.1492641298697857	4.358377343798734	0.0679839502819421	0.15942113769917662	3.4031	0.53996646
401	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	3	1	0.0	0.0	0.5594557615277231	-2.478363599548902	4.472369629220366	0.17816176094527056	0.14948283327622788	3.2453	0.30835226
402	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_210.fits	1	2.05	3	2	4.427482494758048	5.4470329198989385	0.6273125644246432	-1.6599088688609982	4.117664033735887	0.3077845838149216	0.10946647737273946	2.6049	0.3967208
403	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_230.fits	1	2.25	3	2	11.439140693081436	7.941087840416438	0.616655127714394	-2.2200918208639018	4.2558295093393586	0.12002922654380635	0.13103998335631348	2.1756	0.9026165
404	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_235.fits	1	2.3	3	2	10.950915756354728	9.00907080120067	0.5604459180166258	-2.3572164565010656	4.256351981779904	0.04131019594577915	0.1031976427519266	2.4741	1.1812022
405	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_237.fits	1	2.32	3	2	10.540384464274664	9.246130100109928	0.5739114839331081	-2.3990141079860923	4.221143901443874	0.06567218526958657	0.114970517164134	2.5935	0.6405058000000001
406	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_240.fits	1	2.35	3	2	9.652147152850404	10.797420125140144	0.5987770974122908	-2.347479000533806	4.213272212021169	0.0658770736400566	0.10684368443424934	2.5835	0.60246813
407	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_242.fits	1	2.37	3	2	8.825809364711121	10.19623884068219	0.6707665270612171	-1.775023413195155	4.376590791834116	0.1557811449172766	0.12478328676389193	2.6392	0.48923679999999997
408	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_245.fits	1	2.4	3	2	7.119676952428716	9.544649834106544	0.6349744732080129	-1.7466422941382111	4.746355533581249	0.16070389455960468	0.1451351216454655	2.5342	0.2859175
409	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_247.fits	1	2.42	3	2	5.5783189178680495	8.459018991435244	0.6119398728092806	-1.7014415025590552	4.4645376437565565	0.2414036066526615	0.18878129647739564	2.5885	0.2462614
410	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_250.fits	1	2.44	3	2	2.735182428457831	3.2930627017520813	0.5622832782249261	-1.7811347209796051	2.7930813358088518	0.610393591124328	0.13295735157373095	2.1576	0.20356359
411	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_252.fits	1	2.46	3	1	0.0	0.0	0.574538267405751	-2.0190797806294043	3.880371918541965	0.09473521691274343	0.0717120157220815	1.8507	0.26653156
412	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_255.fits	1	2.49	3	1	0.0	0.0	0.5624861910209571	-1.9569656563405906	3.455993428130903	0.2506167142917973	0.09859605665734104	1.6941	0.60762435
413	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_257.fits	1	2.51	3	1	0.0	0.0	0.5555593970236858	-1.7244733225566833	3.6394116873264943	0.3045598270498574	0.07789241672953351	1.9254	0.41991767
414	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_262.fits	1	2.56	3	1	0.0	0.0	0.5768241633110323	-1.8435837264920365	4.052357617086621	0.2656123870400516	0.0939092153448752	1.9467	0.14789802
415	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_265.fits	1	2.59	3	1	0.0	0.0	0.6153055338158189	-2.1943537052127318	4.357110411897541	0.14060121023042976	0.1348908376753808	1.993	0.13313664
416	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_270.fits	1	2.64	3	1	0.0	0.0	0.5785483428901099	-1.9202584596486771	4.319574297326969	0.21365898337396635	0.11328328664831072	2.2872	0.14754878
417	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_275.fits	1	2.69	3	1	0.0	0.0	0.5962583537962906	-1.9799737626188116	4.387090840425711	0.10301949331517052	0.1324468891110607	2.2832	0.13706407
418	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_280.fits	1	2.74	3	1	0.0	0.0	0.6235269107672244	-2.251414344964146	3.840307278901306	0.14691892707314105	0.10494783252090588	2.1016	0.07382847
419	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_285.fits	1	2.79	3	1	0.0	0.0	0.5717546352632521	-2.2278709453160888	3.9219408903605553	0.07808440843612206	0.09231052531547383	2.0905	0.10821133
420	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_287.fits	1	2.84	3	1	0.0	0.0	0.5804881287468381	-2.2947022687411214	4.0294844251988255	0.07774230736483329	0.11773683346815852	2.0445	0.093744025
421	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_288.fits	1	2.93	3	1	0.0	0.0	0.5932332359675094	-2.2767916870986387	4.1802887957183295	0.085967604151433	0.13318616119011722	2.1438	0.10227273
422	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_289.fits	1	3.03	3	1	0.0	0.0	0.5994111822639072	-2.238246567119844	3.9760374890823007	0.07143264496112656	0.08132895877263355	2.0885	0.11111111
423	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_290.fits	0	3.13	3	1	0.0	0.0	0.5711659875231155	-2.210753098408539	3.982360793875906	0.029405912075529225	0.0664873391106846	2.0193	0.10544146
424	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_295.fits	0	3.62	3	1	0.0	0.0	0.5848768420276315	-2.3314580113369683	4.14654935443592	0.029469228519691644	0.11319046483593327	2.1069999999999998	0.21836112
425	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_300.fits	0	4.11	3	1	0.0	0.0	0.5599069964141672	-2.254684592921265	3.960962693142416	-0.04095068274297111	0.06828948304562249	2.0616	0.12591635
426	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_305.fits	0	4.6	3	1	0.0	0.0	0.5503744690086033	-2.294545384276741	4.031906755628185	0.03797706768285063	0.08117703101424331	2.1811	0.10700758
427	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_020.fits	0	0.2	4	1	0.0	0.0	0.477140549612733	-1.758338241297588	2.621463319785034	0.014373132369090984	0.02596444225340554	0.8537	0.053007606
428	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	4	1	0.0	0.0	0.5051573703427921	-1.7428754046633217	2.6336517088731948	0.08366473030872904	0.02124417707704112	0.8293	0.15454984
429	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_070.fits	1	0.68	4	1	0.0	0.0	0.5693721634864344	-2.4751499411535933	4.637609856331762	0.19896903628314752	0.17859425531383585	3.7525	0.42209303
430	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_080.fits	1	0.78	4	1	0.0	0.0	0.6375249229299111	-2.3620688188009056	4.702356612217884	0.1734137757257976	0.21282691302344084	3.5361	0.48358393
431	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	4	1	0.0	0.0	0.5891989289473062	-2.675551158305544	4.9185791163622055	0.1449984895806554	0.18602732350876436	3.5371	0.29392856
432	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	4	1	0.0	0.0	0.5475393528514539	-2.2841552979867723	4.399362355996428	0.10588430916846736	0.16059023702603184	3.4858	0.30797774
433	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	4	1	0.0	0.0	0.5756896585144643	-2.5710748584403675	4.891677056644991	0.14626680287793636	0.19543021081648665	3.3513	0.32948422
434	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_210.fits	1	2.05	4	1	0.0	0.0	0.6686972415327661	-1.9599330351427957	4.813690092986437	0.08950602614359263	0.13043710159349195	2.1773	0.5029167999999999
435	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_245.fits	1	2.4	4	1	0.0	0.0	0.6281037472143262	-2.3545044225064875	4.555772449189753	0.01867951989281489	0.13951336890390054	2.1405	0.20668897
436	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_247.fits	1	2.42	4	1	0.0	0.0	0.6626405053288158	-2.0873248394400403	4.47090823367159	0.02232383562418266	0.08293848345760238	2.1201	0.25847638
437	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_250.fits	1	2.44	4	2	6.192395083801506	5.846285229943723	0.6044912331496632	-1.518896450990836	4.714563004993956	0.27818921067291136	0.19187305565920856	2.1566	0.21113117
438	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_252.fits	1	2.46	4	1	0.0	0.0	0.6091920872541705	-2.1440573923269644	4.1836927005896465	0.12425422613130745	0.10426634989144848	2.0589	0.21935959
439	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_255.fits	1	2.49	4	2	3.2063218229772312	17.73699321941143	0.5666172517523379	-1.5192011112605193	3.4451926340118417	0.31179844709528365	0.10513810699858886	2.3189	0.41262928
440	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_257.fits	1	2.51	4	2	2.461805668045763	17.500078628829044	0.5853919374516556	-1.503637000584345	3.8065518264869986	0.34130475197934923	0.11747567916364735	2.5993	0.46205327
441	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_262.fits	1	2.56	4	1	0.0	0.0	0.6117654040557676	-1.8931946688689716	4.274922807689984	0.22179410132810806	0.08985667237037369	1.8191	0.32982859999999997
442	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_265.fits	1	2.59	4	1	0.0	0.0	0.60581453408401	-2.2655288584785565	4.268886697897443	0.19650303619822795	0.13757544837361138	2.2933	0.41624743
443	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_270.fits	1	2.64	4	1	0.0	0.0	0.618888810432005	-2.043057265149791	4.520887972439493	0.210538133927804	0.12583751305820762	2.3531	0.1598234
444	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_275.fits	1	2.69	4	1	0.0	0.0	0.6430141012507583	-2.162293206544688	4.767148369153592	0.13838607249823906	0.16578446761536655	2.1922	0.17415957
445	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_280.fits	1	2.74	4	1	0.0	0.0	0.63799572375943	-2.3220449793618068	4.41920066729891	0.12184723424577197	0.1050871483650893	2.1165	0.105886705
446	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_285.fits	1	2.79	4	1	0.0	0.0	0.6265243523347442	-2.3323812750955786	4.421656803663815	0.08264304015310643	0.11653966200195899	2.2788	0.42984718
447	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_287.fits	1	2.84	4	1	0.0	0.0	0.6311825529110578	-2.3698176636614656	4.424823540700439	0.09966198016059702	0.14504550933994426	2.1777	0.17437577
448	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_288.fits	1	2.93	4	1	0.0	0.0	0.6122453710163364	-2.3333407054288267	4.269093027246791	0.06981491881521514	0.10606468737788323	2.1792	0.16673411
449	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_289.fits	1	3.03	4	1	0.0	0.0	0.6279444425686581	-2.4217613253838777	4.375403732970714	0.05737530354042536	0.12636838051153465	2.0052	0.07269723
450	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_290.fits	0	3.13	4	1	0.0	0.0	0.6194078314032846	-2.3813923454266908	4.399137932178372	0.02591277061404508	0.092011666274416	2.0538	0.13032955
451	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_295.fits	0	3.62	4	1	0.0	0.0	0.6170736630682337	-2.367801064535147	4.3583324540554695	-0.00014556191984265828	0.07199653078828938	1.9031	0.14400000000000002
452	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_300.fits	0	4.11	4	1	0.0	0.0	0.6098830651747787	-2.4280902942975926	4.2951907816412875	-0.022059049090850897	0.11556523377725332	2.0472	0.12844665
453	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_305.fits	0	4.6	4	1	0.0	0.0	0.6050562680594244	-2.4292246333969048	4.2821898610534666	-0.018548025588903144	0.07931894165813526	2.1319	0.056102857
454	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_020.fits	0	0.2	5	1	0.0	0.0	0.4641219969754744	-1.7387019201591478	2.61717721772928	-0.03293686375644179	0.010973200520991358	0.7743	0.04449581
455	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_040.fits	1	0.39	5	2	8.59500252847227	4.008667176273029	0.527102938469867	-1.2868664621431178	3.152167685501257	0.3212164097507954	-0.02021786917189073	0.7189	0.16439062
456	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_070.fits	1	0.68	5	1	0.0	0.0	0.5493071556403623	-2.2010888920413234	3.843006433569594	0.1916138954021764	0.10732596046070124	2.8549	0.33476785
457	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_080.fits	1	0.78	5	1	0.0	0.0	0.5918486064376579	-2.3517807249335085	3.97045026536746	0.14398648507894873	0.13009849753437833	2.6817	0.07486631
458	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_100.fits	1	0.98	5	1	0.0	0.0	0.5723552515099203	-2.373969511329003	3.9373179716976403	0.11569931020670148	0.1092552504651736	3.0766	0.22897302
459	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_120.fits	1	1.17	5	1	0.0	0.0	0.4995946980837326	-2.0250898771568684	3.376665870584246	0.18040614280961825	0.08520214640985774	2.2689	0.6284301999999999
460	q0.333_fg0.3_allrx10_sunruns/hires_kin_early_cen1/broadband_140.fits	1	1.37	5	1	0.0	0.0	0.5565253121923218	-2.4139552200254517	4.212773131728007	0.16073925039860495	0.1275234695728177	2.8677	0.27244258
461	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_210.fits	1	2.05	5	2	10.924955658313287	4.570881896148752	0.6270872920377729	-0.6198284179463858	3.652642194754688	0.3576000757548368	0.07763644523995998	1.8019999999999998	0.61365664
462	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_220.fits	1	2.15	5	2	12.397456617701001	5.255814152350004	0.6485765382783875	-0.5159615424258432	3.4755404385017687	0.3139489416659037	0.05365943666800739	1.5786	0.8817384
463	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_240.fits	1	2.35	5	2	12.31035412620208	1.1968507602596994	0.4260964544312444	-1.0012927252461703	2.213410167374575	0.16145198427469282	-0.35395798422727753	0.8854	0.29032257
464	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_242.fits	1	2.37	5	2	0.0	0.0	0.4543465648679621	-0.8287028535457709	2.034150981627275	0.2085507793706121	-0.3226777392705167	0.8366	0.53604436
465	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_245.fits	1	2.4	5	1	0.0	0.0	0.5954129993572931	-1.6703055932277848	3.922385268734016	0.2253615778720464	-0.03892175693254025	1.4998	0.32741535
466	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_247.fits	1	2.42	5	2	10.474687899938193	3.8314221003457636	0.6424378325033263	-0.5458324610564679	4.357575871425984	0.33308537834135193	-0.10978542141787924	1.5905	0.17395203
467	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_250.fits	1	2.44	5	2	5.5617232919402975	4.088838902676977	0.5996792274043015	-0.7790135636816814	2.5203054002130703	0.426092664054349	0.157909932793771	1.4893	0.55884343
468	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_252.fits	1	2.46	5	1	0.0	0.0	0.5823998069237211	-1.922881572609044	3.8674983351466654	0.010456115696529444	-0.028938777227142394	1.1651	0.34074774
469	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_255.fits	1	2.49	5	2	2.8437785366578026	12.119368757341135	0.5668079864368046	-1.2898685743490073	3.0361494307636168	0.07257546423927255	0.030483998254612173	0.742	0.45169547
470	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_257.fits	1	2.51	5	2	2.1830445690085662	13.944405388714616	0.5892481349863251	-1.3980607416180157	3.2566867320279687	0.05029888862985973	0.048925206508303024	0.8606	0.33874709999999997
471	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_262.fits	1	2.56	5	1	0.0	0.0	0.5400471722574508	-1.7782120680331859	3.440858033288848	0.034221776009856784	0.03981830139837116	1.0404	0.29322675
472	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_265.fits	1	2.59	5	1	0.0	0.0	0.5764993709278088	-1.952594529631576	3.2630494252316944	0.09305832092349504	0.047501863171531135	0.8792	0.28484356
473	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_270.fits	1	2.64	5	1	0.0	0.0	0.575078463721041	-1.9206032175773828	3.267925972477165	0.0029789680550152725	0.034661731876224885	0.8772	0.20818982
474	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_275.fits	1	2.69	5	1	0.0	0.0	0.5643625661510785	-1.7154591980543663	3.506898614022041	0.10515952874409144	0.06749855088773908	1.0214	0.21582133
475	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_280.fits	1	2.74	5	1	0.0	0.0	0.5638925065059611	-1.8729967080056824	3.68028124076126	-0.0378823664905515	0.015936781471874103	1.1967	0.08342433
476	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_285.fits	1	2.79	5	1	0.0	0.0	0.5404680673336452	-1.8378390508269251	3.5069004937098858	-0.021514079195102037	-0.01354910029960284	1.1313	0.2108201
477	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_287.fits	1	2.84	5	1	0.0	0.0	0.5642082565131299	-1.928697318406688	3.5380872046691025	0.07851011925570256	-0.0065989093123604145	1.1461	0.114443734
478	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_288.fits	1	2.93	5	1	0.0	0.0	0.5919968681694241	-1.953791092114906	3.660871952289632	0.0055541371670768365	0.05950498128685459	1.2649	0.09959184
479	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_289.fits	1	3.03	5	1	0.0	0.0	0.5612185128159172	-1.8924098704786725	3.530180361324877	-0.029966279186450742	-0.008221417247547722	0.9792	0.40335447
480	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_290.fits	0	3.13	5	1	0.0	0.0	0.5569996963851864	-1.9392252100251108	3.5309118193729705	0.04776441849061108	0.04170247285017705	0.7801	0.25229263
481	q0.333_fg0.3_allrx10_sunruns/hires_kin_late/broadband_295.fits	0	3.62	5	1	0.0	0.0	0.5698795874049867	-2.0292913757814635	3.5938299724956133	-0.08369795048578647	-0.0028350303956303827	0.8377	0.11185489
